X,Y,Z,object_name
93.52947422,67.66896089,3.430950044,Common_Apple.usd
89.32733178,74.34605307,3.754448537,Blue_Berry_Elder.usd
87.45838198,72.15238287,4.079122646,Golden_Chain.usd
98.36317209,60.96227361,2.505744655,Fraxinus.usd
91.51951501,66.52967583,3.742896489,Fraxinus.usd
92.18988852,65.99497584,3.677049001,Fraxinus.usd
72.51618346,69.44019363,6.784047398,Common_Apple.usd
77.69097377,52.81207907,5.728659463,American_Beech.usd
91.28861007,54.15163646,3.220645415,American_Beech.usd
100.0106147,45.52531247,0.685827942,American_Beech.usd
99.06115562,43.17515296,0.627231875,Fraxinus.usd
77.89439504,35.47300412,4.509805591,Golden_Chain.usd
86.93867792,23.21622636,1.656839091,Blue_Berry_Elder.usd
82.36196608,26.1964615,3.536633618,Fraxinus.usd
82.02823104,33.97727264,3.307217263,American_Beech.usd
79.70316172,33.97002938,4.172037333,Common_Apple.usd
79.70628566,30.95142541,4.068556602,Common_Apple.usd
86.89348989,29.28856363,2.124313239,Fraxinus.usd
91.30892655,34.69160254,1.617464,American_Beech.usd
93.15760777,37.04182018,1.488588399,Common_Apple.usd
93.41542852,39.6599363,1.600716896,Fraxinus.usd
98.10588507,35.97628006,0.482483868,American_Beech.usd
92.50153916,43.06215934,1.926955966,Blue_Berry_Elder.usd
95.76810629,37.82184571,1.0346633,American_Beech.usd
95.79429615,30.72511745,0.462645699,American_Beech.usd
96.18893865,31.29233917,0.520371572,Golden_Chain.usd
96.33841594,31.30509864,0.501192584,Common_Apple.usd
64.66252433,46.48876086,7.480335143,Fraxinus.usd
87.62552997,22.78483639,1.342843144,Common_Apple.usd
35.91191705,92.15209508,13.34084353,American_Beech.usd
19.25650446,14.53897845,11.83576131,Blue_Berry_Elder.usd
31.3146668,57.53188187,9.567524567,Golden_Chain.usd
32.271488,55.65336169,9.490311862,Common_Apple.usd
8.656196402,59.60297091,13.62331581,American_Beech.usd
28.85341045,102.1735919,15.74886344,Blue_Berry_Elder.usd
6.495693202,98.80497083,19.41882348,Common_Apple.usd
3.053817118,93.95249283,19.22579837,Blue_Berry_Elder.usd
6.400369272,84.1036618,17.65571865,Blue_Berry_Elder.usd
6.310154962,84.64818875,17.71729251,Golden_Chain.usd
85.20049931,19.63251768,1.539538093,Common_Apple.usd
78.64019446,57.67970105,5.80853455,Blue_Berry_Elder.usd
81.59399307,58.15056366,5.087404834,Fraxinus.usd
77.42861729,93.38826637,5.426114974,American_Beech.usd
36.79269392,65.97689463,10.15201454,American_Beech.usd
56.28369392,30.64389463,6.192408093,Blue_Berry_Elder.usd
56.52369392,31.13089463,6.280953816,Common_Apple.usd
29.38169392,45.17189463,9.435176147,American_Beech.usd
35.79569392,4.969894633,8.584725822,American_Beech.usd
2.600693923,39.56289463,9.090570027,American_Beech.usd
57.24969392,26.15489463,5.937008539,Blue_Berry_Elder.usd
86.85569392,51.92389463,3.821809388,Golden_Chain.usd
93.78069392,9.862894633,1.186272771,Fraxinus.usd
4.190693923,41.38889463,9.25811093,American_Beech.usd
92.35169392,14.56989463,0.734446896,Blue_Berry_Elder.usd
59.56969392,64.46989463,11.48134317,Golden_Chain.usd
59.54769392,64.83689463,11.4648347,Common_Apple.usd
59.57269392,65.24189463,11.43466393,American_Beech.usd
49.72069392,58.13789463,12.10486729,Fraxinus.usd
82.44269392,57.72189463,4.933651436,Fraxinus.usd
9.637693923,49.46789463,10.15881655,Fraxinus.usd
3.468693923,41.05789463,9.166477735,Fraxinus.usd
92.39969392,6.616894633,1.686434944,American_Beech.usd
92.30369392,6.526894633,1.710502143,Golden_Chain.usd
24.12869392,99.36989463,15.89550103,Fraxinus.usd
24.27869392,99.33989463,15.87310416,Fraxinus.usd
62.94469392,53.30589463,9.301269142,American_Beech.usd
95.68069392,30.85989463,0.511133197,Common_Apple.usd
16.03669392,13.74089463,11.52091208,Fraxinus.usd
32.46569392,55.64989463,9.496292845,Fraxinus.usd
22.35269392,24.00789463,10.37140447,Golden_Chain.usd
16.69169392,98.82989463,16.99045972,Fraxinus.usd
6.127693923,99.62989463,19.73438812,American_Beech.usd
4.639693923,85.84389463,18.41581875,American_Beech.usd
58.312980444916434,83.48086134831104,9.393857516171437,Common_Apple.usd
99.34799224397321,1.9798579477782499,1.1110541524192286,Common_Apple.usd
88.91591291836527,44.3387155794275,2.711642094746162,Blue_Berry_Elder.usd
48.51170927838532,96.57523727076719,11.358379056808218,Fraxinus.usd
100.90760897647039,23.71567237608782,0.0525530526691286,Fraxinus.usd
52.80183771900884,86.50858398640375,10.664559424473785,Fraxinus.usd
52.63140096774568,75.96515196393042,11.045021773320329,American_Beech.usd
45.29829512634633,79.29875358704294,11.024416961468514,Fraxinus.usd
16.20821485114162,101.64630656356628,16.95666859663234,Fraxinus.usd
9.846191520684423,28.000183984792837,9.572970895559603,American_Beech.usd
2.561489865130598,91.56713089669005,18.870989261518623,Common_Apple.usd
98.09434317890421,-1.5876096635356505,1.2974367833618445,Common_Apple.usd
32.91850228597016,67.67701427250476,10.224436681816764,Fraxinus.usd
78.43692425964214,66.00372835449431,5.316846967075238,American_Beech.usd
65.04083469967568,27.4579113778789,5.339448886792358,Blue_Berry_Elder.usd
4.400449623615278,58.53798601365691,12.797153906377549,American_Beech.usd
62.849661164177334,61.75446900502925,10.348509407151008,Fraxinus.usd
36.998017827245576,45.53334370392634,10.05300764987923,Fraxinus.usd
20.915868418022413,52.59083879189984,9.827496466604538,Fraxinus.usd
86.13519374805323,37.4356710144456,3.1634062842075847,American_Beech.usd
40.35802945271682,65.31484203130259,10.354420418209022,Blue_Berry_Elder.usd
73.99517839645382,66.87030282212127,6.851051682317606,Common_Apple.usd
78.12754423994413,21.508842638000235,3.481423606780257,American_Beech.usd
63.52725628049089,78.3449531592644,8.865425810901568,Blue_Berry_Elder.usd
8.477268400652619,63.47380885353605,12.878804179563922,American_Beech.usd
62.86014596828279,34.95860971179905,6.131715085069208,Common_Apple.usd
5.024893828790621,74.17316600641804,17.381593001236222,Blue_Berry_Elder.usd
35.77950084104075,70.07674300788301,10.49265560217344,Common_Apple.usd
70.23933343581322,41.821971675023136,6.155595389046536,American_Beech.usd
100.87069901004277,82.60705479871491,2.5211917513930318,Common_Apple.usd
89.60378237068,96.82758250323916,3.8687036177975878,Fraxinus.usd
18.319799171932598,1.2310186683888051,10.885146366942827,American_Beech.usd
26.128722069549035,100.66824671493339,15.855825618472997,Fraxinus.usd
42.549645959181035,33.51061522827209,8.897614649284336,Fraxinus.usd
24.695642673286024,69.9845234898204,12.089996396642453,Fraxinus.usd
84.63391772685854,69.5450470330728,4.729964651971724,Fraxinus.usd
44.92160478897839,80.31484685818725,11.03931498935375,Fraxinus.usd
21.155571960067093,3.5924512405780593,10.737775773525467,American_Beech.usd
16.916763287412984,34.15016176734057,9.333128011803092,Common_Apple.usd
57.082962159125834,34.45374780213642,6.243031639465127,Common_Apple.usd
23.61992425621099,27.675857840798123,9.699233075665559,American_Beech.usd
74.91345380403438,40.113971005371866,5.455295740932418,American_Beech.usd
15.070859923300658,44.62542538403515,9.855590059987671,Golden_Chain.usd
96.99328397869473,41.08557615423241,0.8752608984303305,American_Beech.usd
38.70813259088279,68.74964935350101,10.325550534958131,Common_Apple.usd
35.31776640245968,73.32906051660012,11.120617846016039,American_Beech.usd
54.905440995376296,68.10353161679907,11.770287108136765,Common_Apple.usd
31.958296439668207,89.75530751053368,13.642941560713703,American_Beech.usd
21.054525819907436,43.517433075340406,9.329015404358989,Golden_Chain.usd
33.434392180118884,43.81746242264131,9.587712256712305,American_Beech.usd
56.144416653018425,100.19407036104627,10.247492903615578,American_Beech.usd
77.96557097110667,26.27747205181602,4.579442498752408,Fraxinus.usd
92.28781037321536,51.51944306869386,3.1392154733315687,Blue_Berry_Elder.usd
56.021146245905044,1.6337578575157423,4.3379656698739995,Common_Apple.usd
13.307884195638515,55.1285904410946,11.207320999566234,Fraxinus.usd
6.577917366953985,39.62021966300499,9.281833010352635,Fraxinus.usd
18.31366624682668,67.02432578284547,14.04134368913394,Common_Apple.usd
62.00627166403835,67.07683884730608,10.242318728164921,American_Beech.usd
72.90703566463561,59.49809187545779,7.136696434590598,Fraxinus.usd
43.09270998262725,101.03233185355167,12.818200852179688,Fraxinus.usd
99.55623242029652,21.048570338332116,-0.0012851929288550117,Common_Apple.usd
60.75867662954543,-1.2934716966767585,4.228531871357092,Golden_Chain.usd
46.53734257655824,77.97468896540585,10.938504608175252,American_Beech.usd
67.98143633059958,84.37261018392543,8.117477572502034,Common_Apple.usd
99.5821724475573,66.77636563590913,2.39317001035274,American_Beech.usd
83.35277202642698,74.83131196374448,4.73141272862664,Golden_Chain.usd
57.66461408015938,97.30078406904573,9.816020969091804,American_Beech.usd
3.879662130419776,47.899891332091414,10.899114627220289,American_Beech.usd
38.75564158952629,76.69139459501704,11.184490553836874,Fraxinus.usd
38.10303715865534,71.47309483767347,10.746717567053004,Blue_Berry_Elder.usd
85.54268937780425,96.2997717374558,4.1938408178309015,Fraxinus.usd
37.36290915426495,34.71994333452241,9.894809477016018,Blue_Berry_Elder.usd
52.00977955375935,34.579210861271044,7.255387856610732,Common_Apple.usd
44.39340539745131,80.39817399358945,11.051993177682006,Fraxinus.usd
73.54741130204967,43.767038728950276,5.655524638099921,American_Beech.usd
2.047821336339476,50.60050543799404,11.398293244139012,American_Beech.usd
10.342496471520889,99.04254931206793,18.781706939480504,Golden_Chain.usd
61.19626274425153,88.24631237109632,9.286497914407994,Common_Apple.usd
21.58382623672804,73.57925821378373,13.433171825722834,Common_Apple.usd
33.6207885550115,99.98674461789169,14.715388827362878,Common_Apple.usd
101.16593101657253,69.35425340857975,2.436257744132772,American_Beech.usd
53.02379170136657,83.13546716474536,10.7977825903479,American_Beech.usd
95.67396964093277,73.82442811298363,3.20492614536841,American_Beech.usd
53.45878674665426,84.91917864533697,10.78619451611123,American_Beech.usd
34.126050937892806,30.61672024905434,10.106965513560024,Blue_Berry_Elder.usd
53.927155727053815,48.43730698812108,10.992283128254293,Fraxinus.usd
11.841176053176605,12.475301186939685,11.252172718513453,Fraxinus.usd
16.95044221258392,0.9116409780678956,10.783061488778426,American_Beech.usd
46.61042077686572,65.4289085669529,11.377104858352869,Blue_Berry_Elder.usd
98.38539930167747,23.56323630804824,0.04693897275413107,Fraxinus.usd
13.09876413022302,2.925001986110095,11.311156232430173,Blue_Berry_Elder.usd
43.77626911609759,88.51092039879497,11.510536958732278,Common_Apple.usd
97.0110397117705,42.07057181207148,0.8488034617038691,Fraxinus.usd
17.04290932241639,84.92578743656446,15.930432710418827,Fraxinus.usd
33.739920642549066,75.57716126434106,11.7867955362564,American_Beech.usd
85.0077671379529,7.088733175472062,2.5255727965109207,American_Beech.usd
23.02191006423277,8.812100835322044,10.859919586536748,American_Beech.usd
56.78680773793259,92.47803790982547,9.922122302509061,Blue_Berry_Elder.usd
50.63261869833036,85.84788728980313,10.79423783578786,American_Beech.usd
2.5553374935634134,32.178238554184304,9.149509970376187,American_Beech.usd
39.68000103073895,7.035485226541556,8.718685478662163,American_Beech.usd
90.76590248676315,37.25261531662617,1.4524072670273755,American_Beech.usd
31.353362150438173,95.75153394124959,14.202754671501294,American_Beech.usd
3.6603899821466106,100.44298718560353,19.553293107105404,Common_Apple.usd
11.585363565753008,38.840014125814555,9.319570627262806,Blue_Berry_Elder.usd
61.431144542011644,84.98497924625799,9.09079395132564,Common_Apple.usd
54.07067257195804,34.78346508821684,6.781330690455107,Common_Apple.usd
71.11909828474195,56.70337306510841,7.066886227201751,Fraxinus.usd
96.16935973156681,39.90328988239854,1.082754421067328,American_Beech.usd
23.75624830995029,57.99300504672879,9.759982055448997,Fraxinus.usd
68.96866831123874,54.82030015962641,7.838847841642569,Golden_Chain.usd
27.500509024063682,49.89776935600651,9.563501436478568,American_Beech.usd
30.739908628385137,90.12016953338949,13.727601492071242,American_Beech.usd
19.030706224125705,52.22520383587854,9.876010148166667,Fraxinus.usd
74.93907678021131,14.693243574110978,3.4264751389946135,Blue_Berry_Elder.usd
92.67799913358603,81.5507829100485,3.093611006641137,American_Beech.usd
72.55108002371475,71.51423386121591,7.013122680814254,Common_Apple.usd
54.454276931322305,1.5646872092986517,4.343775537115261,Common_Apple.usd
30.469121570116886,9.798383395516742,9.702894588546254,American_Beech.usd
27.013440278920616,13.705255737691568,10.681027291937028,Common_Apple.usd
64.28803104373925,4.229906445981462,3.8720906847579064,Golden_Chain.usd
57.63480364372273,2.5971104744944737,4.311496382925101,Golden_Chain.usd
92.1837292768676,17.64573540212336,0.7488654271493024,American_Beech.usd
33.48543492391769,73.35110729436397,11.63716054047833,Fraxinus.usd
7.615213629932998,50.1592303513432,10.450880673829852,Blue_Berry_Elder.usd
15.992692989823558,56.553010489316435,11.534522275279741,Fraxinus.usd
39.553409986825095,41.44285338687554,10.10179604668942,Common_Apple.usd
46.72920441054481,48.75933828324216,10.898277856197486,Fraxinus.usd
32.70121446825799,101.5629297123296,15.20618153196646,Common_Apple.usd
45.396986483507376,76.91193426095437,11.019757614691517,Fraxinus.usd
20.865383306713206,42.0349899879026,9.302471662736092,Golden_Chain.usd
94.13440497789696,55.66042758134972,2.7681797400914103,Blue_Berry_Elder.usd
67.89308810557671,101.87550544205084,8.3953588069065,Fraxinus.usd
31.766886129687787,6.6076706571138155,9.602026839707246,American_Beech.usd
56.992542867667865,96.58776082110705,10.062949815367206,American_Beech.usd
53.803045864994615,36.83422432619421,7.295767360877371,Common_Apple.usd
96.98362913537837,2.332261800396256,1.2308847198050081,Common_Apple.usd
38.78754311653512,2.9219832377573924,8.813621847454488,American_Beech.usd
82.2301967206199,86.17418780304048,4.717322593465603,American_Beech.usd
2.5098707275575514,69.26705404211611,17.08622159284744,Blue_Berry_Elder.usd
92.31627926810485,75.44200852161244,3.6440621271202582,American_Beech.usd
17.451146599427336,54.40538677277818,10.317999466288105,Fraxinus.usd
7.622484151284746,38.66551041333995,9.28478170066629,Blue_Berry_Elder.usd
64.52204519425712,81.07888408556377,8.68492352900139,Common_Apple.usd
95.83977138766492,63.653245389071635,3.0983671993505175,Fraxinus.usd
54.15230113898563,85.02875600326726,10.682868261228418,Fraxinus.usd
74.02193291615986,79.52571647339639,5.715822789335426,Common_Apple.usd
12.711470203133356,11.915604017603965,11.366070520550085,Blue_Berry_Elder.usd
96.22891532488208,88.38000035064816,2.85543996970489,Fraxinus.usd
25.09341929922741,33.207475657923695,9.547089277585926,Golden_Chain.usd
15.648250260761454,57.74148059441419,12.015074800944115,Common_Apple.usd
15.556805792523605,49.90250899649224,10.059483559589314,Common_Apple.usd
91.9147420728588,17.589248288965557,0.7517182957546649,American_Beech.usd
55.416304045588404,62.034521512307855,12.174303420129899,Golden_Chain.usd
93.17836470162885,96.0678633960588,3.2857171276360027,Fraxinus.usd
31.114271014118188,95.81546678358978,14.244238557074201,American_Beech.usd
39.76791678751066,49.380213369166704,10.308025511688431,Fraxinus.usd
17.08830767136625,64.83972252242134,13.24190586581592,Fraxinus.usd
20.225138434764432,42.5991241412989,9.317479992460317,Golden_Chain.usd
74.05572244075425,66.71813297067271,6.854591473898058,Common_Apple.usd
94.94983126630213,28.104515148994658,0.5340047514339102,Blue_Berry_Elder.usd
34.16036995354756,99.65824429023328,14.650979101262754,Common_Apple.usd
43.15274095576103,88.18763134824188,11.5502413494542,Common_Apple.usd
25.87259350028472,27.36972607201633,10.023598520264107,Golden_Chain.usd
90.08858747554368,100.73267671880423,3.9693311443617496,Blue_Berry_Elder.usd
63.498480211016236,72.18378334342538,9.682588628903233,Blue_Berry_Elder.usd
19.093860194908828,83.39760800393317,14.082216580984014,Fraxinus.usd
28.92637268233158,13.74513510451265,10.218485411206787,American_Beech.usd
94.60447021787122,17.193902832367908,0.3429742767243615,Common_Apple.usd
37.405373677760636,41.74298807679122,9.979524229222061,Common_Apple.usd
93.50380718347647,12.784374029102471,1.0087860079397473,American_Beech.usd
40.94453871654635,87.29086684767861,11.36115214674501,Common_Apple.usd
42.17196410633804,33.34687302200561,8.594244008115577,Fraxinus.usd
46.13597153188295,79.95572274297909,11.007813742795346,Fraxinus.usd
87.09042545878822,39.11373732484629,3.0986787409324346,American_Beech.usd
27.303271938933804,86.56334866519515,13.691763727275017,Fraxinus.usd
10.458924014661433,54.51217944637554,11.18806837940222,Common_Apple.usd
31.554244765544766,93.40007549433811,14.037393165896251,American_Beech.usd
48.560126123485524,14.581213130509349,6.402768195546608,Fraxinus.usd
80.0764148359921,50.35801710872411,4.858739756355051,Blue_Berry_Elder.usd
31.244404629810067,76.38286319545948,12.123571869342681,American_Beech.usd
79.7169516301915,37.58258621072176,4.187129905153965,Common_Apple.usd
45.24603479729459,82.77393028426822,11.076202445480318,Fraxinus.usd
90.14479893630461,57.03604823871289,3.616317144964998,Blue_Berry_Elder.usd
11.931579201141355,11.758471414914952,11.281390054299385,Fraxinus.usd
57.52772428488487,37.36461692315047,6.930328928268766,American_Beech.usd
86.60642320223238,67.59979727197458,4.691432512494839,American_Beech.usd
12.618435036227838,52.62767442788678,10.420434318885526,Common_Apple.usd
75.02095537416264,90.62713840478108,5.955949118205733,Fraxinus.usd
43.53195365892954,38.04094928793958,9.78410889050997,Common_Apple.usd
6.997080713511146,29.72843886041912,9.282250886599416,Blue_Berry_Elder.usd
35.87394040817743,8.362814772272047,8.920816164685757,American_Beech.usd
43.67836388570177,31.371996608045983,7.685571340951317,Fraxinus.usd
70.16680002748356,100.34919638835586,7.411626051148564,Fraxinus.usd
39.99680252311025,31.014897191414036,8.224965515434453,Fraxinus.usd
79.85928391568393,17.80382230740061,3.055555441946412,Fraxinus.usd
66.56874468415204,89.23709258820143,8.247990441433728,Common_Apple.usd
97.25815002711822,55.95809122853229,1.9306122072841365,Blue_Berry_Elder.usd
56.060368369808835,68.763437188453,11.634758791172,Common_Apple.usd
85.13081237811811,75.38582469816758,4.290267649463006,Golden_Chain.usd
50.315881514763184,13.921924191196933,6.185369244536722,American_Beech.usd
100.65230409148899,55.32719155099717,1.9134957623658795,Blue_Berry_Elder.usd
101.41803175770175,68.10605610658136,2.373042864416176,American_Beech.usd
26.861706348582064,95.9432817336792,15.757048680714185,Fraxinus.usd
83.5119981511312,46.38297029688974,3.5673751847005275,American_Beech.usd
20.2518357802459,100.00058088173238,16.116311036789117,Fraxinus.usd
81.53926479106309,93.57693261315312,4.661803127204379,Fraxinus.usd
24.248995889158696,58.66560831239888,9.749586092127664,American_Beech.usd
31.827172413642838,93.09852532297634,13.995500630564191,American_Beech.usd
100.99912516868153,48.86645832953165,0.757752204934712,Golden_Chain.usd
25.03878308642043,43.670497993222675,9.286289880216808,American_Beech.usd
16.64023503061538,65.13581314507806,13.321309051125532,Fraxinus.usd
64.59440653497313,34.41538767950377,5.995262856832383,Fraxinus.usd
26.845680888385804,9.081161123984884,10.325320512082735,Common_Apple.usd
74.310632566015,79.4264737717327,5.709521792648151,Common_Apple.usd
94.17602688530997,52.33802038763521,2.7057125412628706,Blue_Berry_Elder.usd
47.37048597847861,74.68986165061014,11.087683871253612,Fraxinus.usd
60.64522261586594,60.92966187295842,11.269691645769432,Common_Apple.usd
73.36903862333608,28.13411375520637,5.163302766880735,Fraxinus.usd
26.078849424961412,14.353537969012292,10.890950923425073,Common_Apple.usd
44.56469128426708,87.75967229699256,11.309276618120517,Common_Apple.usd
22.790764343327364,9.427418515324147,10.922686551735248,American_Beech.usd
56.75935509330127,98.27961312518833,10.073437358576722,American_Beech.usd
91.65485118865959,47.05356600339166,3.050866618611762,Blue_Berry_Elder.usd
96.70205985334707,89.66960853899204,2.869829667351877,Fraxinus.usd
101.19931616939665,88.68677874042962,2.7083542232964612,Fraxinus.usd
4.443456585326646,55.05528166748209,12.109092777166877,Blue_Berry_Elder.usd
34.63163086628573,65.83839585815176,9.907430755816405,American_Beech.usd
27.48268158890238,66.59642727978888,11.196647934450409,Fraxinus.usd
47.747383127769204,93.32217936193427,11.208226074095673,Fraxinus.usd
48.288548472325594,34.02193069917178,8.008299856154684,Fraxinus.usd
31.05751170008252,4.629182438411591,9.661130969816261,American_Beech.usd
54.2714195558649,76.84530501140138,11.026485867303371,American_Beech.usd
73.25841438511138,9.056214873101103,3.259592793160354,American_Beech.usd
25.381787571576215,90.93740263058594,14.490803529396324,Golden_Chain.usd
83.91726643171417,101.39231105543162,4.263404077605979,Blue_Berry_Elder.usd
20.017238570099956,56.164221078236814,9.835030672260444,Fraxinus.usd
29.393062467218513,17.94239019093836,10.577320782725588,Golden_Chain.usd
1.7641534776435241,68.77680894818295,16.927843475295454,American_Beech.usd
85.99267881090498,36.6859746117845,2.9182362775289894,American_Beech.usd
44.106914236396335,71.45047645794038,11.111213867834888,Fraxinus.usd
25.42014901109151,37.19324949783259,9.384879284495218,American_Beech.usd
88.0311301355093,41.91170534022883,2.788754126020184,Blue_Berry_Elder.usd
69.52955927187556,-0.0401938368277186,3.502495916173654,Fraxinus.usd
18.935063564716334,60.17604791815903,11.180009124911521,Fraxinus.usd
74.88059255413748,53.43771512054998,6.316962892985165,Fraxinus.usd
18.423162445231497,9.454844147947684,11.642070824093622,Blue_Berry_Elder.usd
37.313432939205896,47.25117836136955,10.264405632226836,Fraxinus.usd
9.655958574664563,47.328564092993076,10.023283210545642,Fraxinus.usd
5.789655690713736,91.13051902675483,18.52932395116407,Common_Apple.usd
44.54144654193661,88.03050726259822,11.322219683428997,Common_Apple.usd
32.11398796388717,6.380850880336776,9.56074948618759,American_Beech.usd
35.20337401137989,68.2058430383836,10.094565233629154,Common_Apple.usd
64.20479737234523,98.97390636127697,8.979322302291877,American_Beech.usd
28.859563157313765,17.24934655444344,10.548218186441101,Golden_Chain.usd
72.94020854890043,91.51945250309687,6.383891552432971,Fraxinus.usd
22.971281823092998,27.384345860181046,9.816379062440065,American_Beech.usd
97.40703255158822,83.8989101485046,2.654638516901321,Common_Apple.usd
21.619077547629008,50.785298158634696,9.61611550826065,Golden_Chain.usd
87.77363096237431,80.15544091917681,4.018372099566043,American_Beech.usd
68.50164681004765,43.93567907120485,6.745038201556029,Fraxinus.usd
28.599174662232244,1.4326687259512247,9.873446692125997,American_Beech.usd
20.869194558529802,100.067288017509,15.905691906249405,Fraxinus.usd
88.24163183576641,46.829727057981316,3.4690491700972275,American_Beech.usd
23.119372821917487,43.468771560291835,9.307041018966338,Golden_Chain.usd
27.655017462938787,53.71198151503273,9.719215642621512,Fraxinus.usd
45.37310263546687,87.41423571493439,11.132191803138122,Common_Apple.usd
59.7671929805712,80.44754231574238,9.163252088405848,American_Beech.usd
47.84364320991193,94.06691432078907,11.294146925797419,Fraxinus.usd
3.300445813594945,96.77737244845582,19.474110690758984,Common_Apple.usd
35.49932135966987,101.30134469249384,14.59834185089377,Common_Apple.usd
38.49393169743451,45.63379303197461,10.126433353917003,Fraxinus.usd
34.96985299663017,77.86613062737148,11.845184334642596,American_Beech.usd
48.828245418695836,39.43019902629625,9.288353952747515,Common_Apple.usd
69.67342983914179,80.98766382882361,6.965103934535182,Blue_Berry_Elder.usd
40.81738246393284,38.63122994091665,9.864813113356337,Common_Apple.usd
34.052627338090325,11.761559939146235,9.29467763119042,American_Beech.usd
35.639569417118636,35.13249629020366,9.743033279758095,American_Beech.usd
27.86628043308552,95.12452879575082,15.431496680589147,Golden_Chain.usd
95.29922888679451,63.51688757435725,3.31179465061653,Fraxinus.usd
9.830707919134918,32.332434243471425,9.247998205062231,Blue_Berry_Elder.usd
45.671252208734174,80.2192359087303,11.0207400436419,Fraxinus.usd
71.01291259282583,81.97754789876188,5.852601527615829,Common_Apple.usd
97.38838883320403,1.1671112422150853,1.2425712246881597,Common_Apple.usd
60.03108895264975,81.10115026115686,9.14131086551351,American_Beech.usd
56.52475131341262,62.64069413523182,11.870969079264807,Common_Apple.usd
55.45171678486502,72.01833042902366,11.560892591543505,Common_Apple.usd
25.089694099883577,27.7072412118487,9.848411919150161,Golden_Chain.usd
25.586794635312792,79.63578500901137,13.52947790985143,Fraxinus.usd
85.09896928958199,3.2103338843413987,3.018603434095717,American_Beech.usd
67.51416616599877,8.198713992108722,3.6029431912597216,American_Beech.usd
16.276257927524576,66.33944307263796,13.625952471559788,American_Beech.usd
57.44381440279007,66.84635003727074,11.585217450969902,Common_Apple.usd
66.59613688133162,85.78762753294318,8.295554543380034,Common_Apple.usd
75.19552098959225,80.56357691471162,5.724158218666732,Common_Apple.usd
58.94308338343776,32.33781953911835,6.134174205440204,Common_Apple.usd
48.10051001493425,7.263789318549882,6.158377790600685,American_Beech.usd
49.53712870770503,52.204225060665635,11.94898471224922,Common_Apple.usd
78.68097035171695,11.596564101449436,2.641555509221994,Fraxinus.usd
87.12319137819561,-0.011471035932621332,2.716686075222156,American_Beech.usd
93.62558599250184,47.49903332791363,1.1523493137181935,Blue_Berry_Elder.usd
70.58346458769488,1.157124442781696,3.4993834234335606,Fraxinus.usd
76.37109693685096,4.320572711225328,3.0074718980842454,Blue_Berry_Elder.usd
31.670096677890218,39.815260262524454,9.421638970587018,American_Beech.usd
10.837610840969072,9.650563659076552,11.08125103249958,Blue_Berry_Elder.usd
98.60889435034119,49.81135854273597,0.8809519777064396,Blue_Berry_Elder.usd
12.061626753383692,50.833567263714656,10.3585214495381,Common_Apple.usd
67.82303309083014,74.1890317779644,8.478993861343005,Blue_Berry_Elder.usd
31.205369289446306,91.6563376846478,14.025391151389401,American_Beech.usd
11.686763171547254,51.77812143446637,10.400770531251654,Common_Apple.usd
73.76111847115598,44.81736871393785,5.614317691937001,Fraxinus.usd
100.68342986356305,49.50916325014702,0.7962542138553249,Golden_Chain.usd
30.155360364788518,77.19248282605764,12.150399255065613,American_Beech.usd
26.674094733214673,52.030383184127835,9.753301870806421,Fraxinus.usd
68.11767529024944,76.78703914954663,8.239176506555742,Blue_Berry_Elder.usd
9.356906293288395,97.78676412471536,19.19013817082843,Common_Apple.usd
38.3759661163163,49.58867162580471,10.240892704864283,Fraxinus.usd
92.5817721449026,55.867471600508466,3.210456516437573,American_Beech.usd
81.56001031082258,72.06249446863782,5.028004822829988,American_Beech.usd
101.00084969452978,50.032736901601034,0.819919286718425,Golden_Chain.usd
19.865510515706813,43.47548199194401,9.34125784571163,Golden_Chain.usd
99.29213713594368,82.96785924680344,2.5268762769358775,Common_Apple.usd
85.93761199706344,80.44698114537974,4.133092752184652,American_Beech.usd
2.6176017615368097,49.25132508234513,10.974787728430613,American_Beech.usd
23.722518188436563,33.34253351719061,9.570461153226793,American_Beech.usd
78.39032378528007,72.3317255929838,5.623960248157489,Common_Apple.usd
29.593012141646433,42.713656496141596,9.373739340278362,American_Beech.usd
27.61410734701997,95.02641517188843,15.432198984838399,Golden_Chain.usd
50.0037541268531,34.186938362886345,7.368630751877188,American_Beech.usd
99.98064469138006,90.10721757540014,2.7953207784200615,Fraxinus.usd
2.4372618981288863,54.23847885758056,11.692505372913141,Blue_Berry_Elder.usd
30.555198942272632,39.8115184392822,9.420213839948786,American_Beech.usd
9.697048443103345,63.190281160260305,12.8853852396027,American_Beech.usd
9.944957343420244,95.48774707716395,17.866577521032344,Common_Apple.usd
94.13274734445399,16.707529549680544,0.40142736964917536,Common_Apple.usd
18.595352672915514,54.70528662134184,9.874593521234075,Fraxinus.usd
41.23887976879531,67.86453616566938,10.651179687256565,Blue_Berry_Elder.usd
39.9588625109232,86.99757187072221,11.378934814021896,Common_Apple.usd
32.45795807790689,92.50603340386584,13.759629186899742,American_Beech.usd
32.15875844051415,69.6836577209603,11.523206926722587,Fraxinus.usd
98.34719797825178,47.64611355566799,0.7513840553048636,Golden_Chain.usd
22.215873471751824,57.47726551284129,9.7632049639904,Fraxinus.usd
89.86313746634175,80.68391715383646,3.7002888436208417,American_Beech.usd
